League,Y,Franchise,Team,G,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,avgFGM,avgFGA,avgFG%,avg3FGM,avg3FGA,avg3FG%,avgFTM,avgFTA,avgFT%,avgOFF,avgDEF,avgREB,avgAST,avgSTL,avgBLK,avgTO,avgPF,avgPTS,Column1,impliedFGM,impliedFGA,impliedFG%,implied3FGM,implied3FGA,implied3FG%,impliedFTM,impliedFTA,impliedFT%,impliedREB,impliedAST,impliedSTL,impliedBLK,impliedTO,impliedPF,impliedPTS
NBA,2001,Brooklyn Nets,NJN,82,3042,6816,0.45,403,1194,0.34,1402,1907,0.74,1039,2515,3554,1990,716,490,1189,1734,7889,37.1,83.1,0.45,4.9,14.6,0.34,17.1,23.3,0.74,12.7,30.7,43.3,24.3,8.7,6,14.5,21.1,96.2,909,2761,6245,0.442113690952762,403,1187,0.339511373209773,1277,1722,0.741579558652729,3124,1876,683,395,1086,1530,7202
NBA,2001,Charlotte Hornets,CHA,82,2893,6580,0.44,346,994,0.35,1568,2105,0.74,1059,2505,3564,1759,653,456,1150,1747,7700,35.3,80.2,0.44,4.2,12.1,0.35,19.1,25.7,0.74,12.9,30.5,43.5,21.5,8,5.6,14,21.3,93.9,152,2635,6033,0.436764462124979,346,994,0.348088531187123,1399,1908,0.733228511530398,2753,1648,591,376,1015,1512,7015
NBA,2001,Chicago Bulls,CHI,82,2811,6491,0.43,300,868,0.35,1413,1958,0.72,924,2359,3283,1817,633,361,1252,1834,7335,34.3,79.2,0.43,3.7,10.6,0.35,17.2,23.9,0.72,11.3,28.8,40.0,22.2,7.7,4.4,15.3,22.4,89.5,199,1217,2886,0.421690921690922,166,491,0.338085539714868,485,677,0.716395864106352,1553,738,282,131,502,816,3085
NBA,2001,Cleveland Cavaliers,CLE,82,2948,6582,0.45,387,1026,0.38,1529,1980,0.77,968,2483,3451,1891,572,470,1196,1752,7812,36.0,80.3,0.45,4.7,12.5,0.38,18.6,24.1,0.77,11.8,30.3,42.1,23.1,7,5.7,14.6,21.4,95.3,252,2770,6204,0.4464861379755,387,1026,0.37719298245614,1442,1850,0.779459459459459,2985,1844,532,388,1038,1505,7369
NBA,2001,Dallas Mavericks,DAL,82,3200,6930,0.46,621,1645,0.38,1608,1994,0.81,918,2568,3486,1811,581,392,992,1842,8629,39.0,84.5,0.46,7.6,20.1,0.38,19.6,24.3,0.81,11.2,31.3,42.5,22.1,7.1,4.8,12.1,22.5,105.2,295,2452,5149,0.476208972616042,463,1172,0.395051194539249,1257,1529,0.822105951602354,2558,1331,454,274,697,1336,6624
NBA,2001,Denver Nuggets,DEN,82,2915,6870,0.42,423,1285,0.33,1306,1756,0.74,1117,2310,3427,1817,613,462,1205,1873,7559,35.5,83.8,0.42,5.2,15.7,0.33,15.9,21.4,0.74,13.6,28.2,41.8,22.2,7.5,5.6,14.7,22.8,92.2,342,1443,3557,0.405678942929435,234,775,0.301935483870968,632,814,0.776412776412776,1868,838,408,214,620,1112,3752
NBA,2001,Detroit Pistons,DET,82,2845,6300,0.45,567,1509,0.38,1478,1954,0.76,810,2366,3176,1765,648,565,1193,1695,7735,34.7,76.8,0.45,6.9,18.4,0.38,18.0,23.8,0.76,9.9,28.9,38.7,21.5,7.9,6.9,14.5,20.7,94.3,395,2654,5923,0.44808374134729,567,1509,0.375745526838966,1342,1778,0.754780652418448,2885,1727,620,492,1050,1500,7217
NBA,2001,Golden State Warriors,GSW,82,2998,6989,0.43,320,994,0.32,1693,2344,0.72,1334,2493,3827,1706,650,523,1378,1884,8009,36.6,85.2,0.43,3.9,12.1,0.32,20.6,28.6,0.72,16.3,30.4,46.7,20.8,7.9,6.4,16.8,23.0,97.7,445,2592,6044,0.42885506287227,320,994,0.321931589537223,1480,1992,0.742971887550201,3003,1570,590,184,1078,1439,6984
NBA,2001,Houston Rockets,HOU,82,2837,6629,0.43,496,1480,0.34,1402,1893,0.74,1025,2411,3436,1482,537,445,1156,1476,7572,34.6,80.8,0.43,6,18,0.34,17.1,23.1,0.74,12.5,29.4,41.9,18.1,6.5,5.4,14.1,18.0,92.3,489,2837,6629,0.427968019309096,496,1480,0.335135135135135,1402,1893,0.740623349181194,3436,1482,537,445,1074,1476,7572
NBA,2001,Indiana Pacers,IND,82,2935,6580,0.45,405,1195,0.34,1663,2155,0.77,930,2568,3498,1884,658,436,1249,1876,7938,35.8,80.2,0.45,4.9,14.6,0.34,20.3,26.3,0.77,11.3,31.3,42.7,23.0,8,5.3,15.2,22.9,96.8,541,2076,4675,0.444064171122995,321,927,0.346278317152104,1184,1566,0.756066411238825,2703,1287,436,362,893,1344,5657
NBA,2001,Los Angeles Clippers,LAC,82,2970,6668,0.45,408,1147,0.36,1498,2026,0.74,1083,2474,3557,1714,510,540,1214,1624,7846,36.2,81.3,0.45,5,14,0.36,18.3,24.7,0.74,13.2,30.2,43.4,20.9,6.2,6.6,14.8,19.8,95.7,589,1911,4426,0.43176683235427,408,1146,0.356020942408377,908,1198,0.757929883138564,1660,1377,344,203,752,958,5138
NBA,2001,Los Angeles Lakers,LAL,82,3150,6840,0.46,510,1439,0.35,1494,2138,0.7,1022,2607,3629,1882,625,478,1040,1823,8304,38.4,83.4,0.46,6.2,17.5,0.35,18.2,26.1,0.7,12.5,31.8,44.3,23.0,7.6,5.8,12.7,22.2,101.3,644,2947,6440,0.457608695652174,510,1435,0.355400696864112,1399,1992,0.702309236947791,3120,1807,594,385,933,1637,7803
NBA,2001,Memphis Grizzlies,MEM,82,2851,6535,0.44,336,1096,0.31,1334,1883,0.71,984,2413,3397,1785,646,488,1344,1571,7372,34.8,79.7,0.44,4.1,13.4,0.31,16.3,23.0,0.71,12,29.4,41.4,21.8,7.9,6,16.4,19.2,89.9,669,2846,6525,0.436168582375479,336,1096,0.306569343065693,1333,1881,0.708665603402446,3393,1778,643,488,1283,1565,7361
NBA,2001,Miami Heat,MIA,82,2801,6382,0.44,312,899,0.35,1236,1708,0.72,902,2544,3446,1664,547,448,1217,1846,7150,34.2,77.8,0.44,3.8,11,0.35,15.1,20.8,0.72,11,31,42.0,20.3,6.7,5.5,14.8,22.5,87.2,703,2762,6288,0.439249363867684,312,899,0.347052280311457,1215,1670,0.727544910179641,3365,1656,542,437,1131,1802,7051
NBA,2001,Milwaukee Bucks,MIL,82,3041,6577,0.46,593,1583,0.37,1321,1767,0.75,841,2557,3398,1847,596,388,1157,1788,7996,37.1,80.2,0.46,7.2,19.3,0.37,16.1,21.5,0.75,10.3,31.2,41.4,22.5,7.3,4.7,14.1,21.8,97.5,753,2971,6389,0.465017999686962,574,1510,0.380132450331126,1308,1746,0.74914089347079,3354,1768,568,387,1076,1746,7824
NBA,2001,Minnesota Timberwolves,MIN,82,3175,6887,0.46,396,1047,0.38,1399,1754,0.8,1059,2562,3621,1993,524,427,1097,1739,8145,38.7,84.0,0.46,4.8,12.8,0.38,17.1,21.4,0.8,12.9,31.2,44.2,24.3,6.4,5.2,13.4,21.2,99.3,798,3123,6748,0.462803793716657,396,1046,0.378585086042065,1373,1719,0.798720186154741,3489,1982,513,415,1044,1669,8015
NBA,2001,New York Knicks,NYK,82,2817,6520,0.43,474,1344,0.35,1406,1786,0.79,876,2458,3334,1720,558,288,1192,1800,7514,34.4,79.5,0.43,5.8,16.4,0.35,17.1,21.8,0.79,10.7,30,40.7,21.0,6.8,3.5,14.5,22.0,91.6,985,2580,5925,0.435443037974684,473,1342,0.352459016393443,1257,1586,0.792559899117276,2718,1649,503,222,1069,1499,6890
NBA,2001,Oklahoma City Thunder,SEA,82,3131,6681,0.47,489,1292,0.38,1263,1672,0.76,968,2333,3301,1926,698,364,1124,1732,8014,38.2,81.5,0.47,6,15.8,0.38,15.4,20.4,0.76,11.8,28.5,40.3,23.5,8.5,4.4,13.7,21.1,97.7,1328,2794,5985,0.466833751044277,489,1292,0.378482972136223,1139,1463,0.778537252221463,2656,1828,637,230,913,1269,7216
NBA,2001,Orlando Magic,ORL,82,3087,6893,0.45,620,1660,0.37,1446,1917,0.75,942,2440,3382,1804,665,384,1119,1700,8240,37.6,84.1,0.45,7.6,20.2,0.37,17.6,23.4,0.75,11.5,29.8,41.2,22.0,8.1,4.7,13.6,20.7,100.5,1037,2538,5725,0.443318777292576,600,1594,0.376411543287327,1225,1567,0.78174856413529,2312,1608,525,206,899,1115,6901
NBA,2001,Philadelphia 76ers,PHI,82,2804,6436,0.44,214,715,0.3,1639,2104,0.78,1092,2534,3626,1638,705,363,1256,1645,7461,34.2,78.5,0.44,2.6,8.7,0.3,20.0,25.7,0.78,13.3,30.9,44.2,20.0,8.6,4.4,15.3,20.1,91.0,1099,2415,5629,0.42902824658021,214,712,0.300561797752809,1324,1666,0.794717887154862,2580,1535,656,138,976,1286,6368
NBA,2001,Phoenix Suns,PHO,82,3097,6934,0.45,358,1096,0.33,1250,1630,0.77,1072,2430,3502,1838,668,401,1205,1785,7802,37.8,84.6,0.45,4.4,13.4,0.33,15.2,19.9,0.77,13.1,29.6,42.7,22.4,8.1,4.9,14.7,21.8,95.1,1140,2177,4943,0.440420797086789,229,711,0.322081575246132,904,1154,0.783362218370884,2275,1371,469,254,820,1057,5487
NBA,2001,Portland Trail Blazers,POR,82,3004,6671,0.45,466,1318,0.35,1451,1901,0.76,1085,2444,3529,1926,702,368,1172,1613,7925,36.6,81.4,0.45,5.7,16.1,0.35,17.7,23.2,0.76,13.2,29.8,43.0,23.5,8.6,4.5,14.3,19.7,96.6,1184,2647,5952,0.444724462365591,466,1318,0.353566009104704,1270,1637,0.775809407452657,2717,1813,630,265,1026,1353,7030
NBA,2001,Sacramento Kings,SAC,82,3267,7003,0.47,426,1160,0.37,1618,2154,0.75,1013,2702,3715,1958,741,375,1128,1560,8578,39.8,85.4,0.47,5.2,14.1,0.37,19.7,26.3,0.75,12.4,33,45.3,23.9,9,4.6,13.8,19.0,104.6,1231,3054,6597,0.46293769895407,426,1159,0.36755823986195,1496,1974,0.757852077001013,3103,1893,667,291,1020,1334,8030
NBA,2001,San Antonio Spurs,SAS,82,2913,6363,0.46,438,1211,0.36,1668,2249,0.74,907,2566,3473,1643,625,537,1180,1575,7932,35.5,77.6,0.46,5.3,14.8,0.36,20.3,27.4,0.74,11.1,31.3,42.4,20.0,7.6,6.5,14.4,19.2,96.7,1273,2497,5504,0.453670058139535,438,1211,0.36168455821635,1378,1812,0.760485651214128,2688,1525,519,377,995,1287,6810
NBA,2001,Toronto Raptors,TOR,82,2919,6727,0.43,387,1109,0.35,1269,1717,0.74,1114,2336,3450,1779,688,454,1174,1771,7494,35.6,82.0,0.43,4.7,13.5,0.35,15.5,20.9,0.74,13.6,28.5,42.1,21.7,8.4,5.5,14.3,21.6,91.4,1387,2691,6251,0.430491121420573,386,1105,0.349321266968326,1108,1480,0.748648648648649,3005,1676,598,424,1021,1577,6876
NBA,2001,Utah Jazz,UTA,82,2869,6374,0.45,280,842,0.33,1853,2430,0.76,1109,2349,3458,1999,749,523,1353,1971,7871,35.0,77.7,0.45,3.4,10.3,0.33,22.6,29.6,0.76,13.5,28.6,42.2,24.4,9.1,6.4,16.5,24.0,96.0,1431,2724,6007,0.453470950557683,280,842,0.332541567695962,1723,2195,0.78496583143508,3036,1920,727,404,1184,1755,7451
NBA,2001,Washington Wizards,WAS,82,2938,6664,0.44,305,786,0.39,1428,1866,0.77,1055,2393,3448,1715,570,354,1068,1763,7609,35.8,81.3,0.44,3.7,9.6,0.39,17.4,22.8,0.77,12.9,29.2,42.0,20.9,7,4.3,13,21.5,92.8,1488,2598,6013,0.432063861633128,305,786,0.388040712468193,1207,1478,0.816644113667118,2501,1663,507,153,858,1366,6708
NBA,2002,Atlanta Hawks,ATL,82,2859,6434,0.44,402,1141,0.35,1594,2011,0.79,937,2558,3495,1679,611,473,1367,1783,7714,34.9,78.5,0.44,4.9,13.9,0.35,19.4,24.5,0.79,11.4,31.2,42.6,20.5,7.5,5.8,16.7,21.7,94.1,27,2456,5512,0.445573294629898,396,1122,0.352941176470588,1365,1685,0.810089020771513,2648,1515,507,179,1103,1343,6673
NBA,2002,Boston Celtics,BOS,82,2700,6509,0.41,719,2155,0.33,1480,1994,0.74,849,2471,3320,1575,720,303,1147,1758,7599,32.9,79.4,0.41,8.8,26.3,0.33,18.0,24.3,0.74,10.4,30.1,40.5,19.2,8.8,3.7,14,21.4,92.7,107,2499,6040,0.413741721854305,663,1989,0.333333333333333,1394,1889,0.737956590788777,3071,1409,633,281,1001,1574,7055
NBA,2002,Brooklyn Nets,NJN,82,2906,6585,0.44,346,1041,0.33,1662,2195,0.76,991,2528,3519,1887,717,374,1212,1772,7820,35.4,80.3,0.44,4.2,12.7,0.33,20.3,26.8,0.76,12.1,30.8,42.9,23.0,8.7,4.6,14.8,21.6,95.4,910,2857,6451,0.442877073321966,346,1040,0.332692307692308,1622,2140,0.757943925233645,3363,1868,713,337,1149,1718,7682
NBA,2002,Chicago Bulls,CHI,82,2991,6714,0.45,349,997,0.35,1455,2014,0.72,985,2541,3526,1782,605,461,1388,2028,7786,36.5,81.9,0.45,4.3,12.2,0.35,17.7,24.6,0.72,12,31,43.0,21.7,7.4,5.6,16.9,24.7,95.0,200,2326,5497,0.423139894487903,349,997,0.350050150451354,1076,1397,0.770221904080172,2434,1615,514,271,1010,1450,6077
NBA,2002,Cleveland Cavaliers,CLE,82,2850,6746,0.42,293,896,0.33,1502,2012,0.75,1118,2542,3660,1712,636,521,1501,1864,7495,34.8,82.3,0.42,3.6,10.9,0.33,18.3,24.5,0.75,13.6,31,44.6,20.9,7.8,6.4,18.3,22.7,91.4,253,2663,6239,0.426831222952396,286,871,0.328358208955224,1423,1891,0.75251189846642,3075,1575,559,402,1294,1527,7035
NBA,2002,Dallas Mavericks,DAL,82,3161,6982,0.45,636,1668,0.38,1486,1793,0.83,912,2544,3456,1837,665,449,949,1730,8444,38.5,85.1,0.45,7.8,20.3,0.38,18.1,21.9,0.83,11.1,31,42.1,22.4,8.1,5.5,11.6,21.1,103.0,296,3116,6844,0.455289304500292,634,1660,0.381927710843374,1476,1776,0.831081081081081,3351,1815,646,440,878,1650,8342
NBA,2002,Denver Nuggets,DEN,82,2689,6544,0.41,229,824,0.28,1294,1850,0.7,1112,2363,3475,1737,712,422,1514,2056,6901,32.8,79.8,0.41,2.8,10,0.28,15.8,22.6,0.7,13.6,28.8,42.4,21.2,8.7,5.1,18.5,25.1,84.2,343,2210,5240,0.42175572519084,116,466,0.248927038626609,1039,1514,0.686261558784676,2986,1292,605,358,1139,1697,5575
NBA,2002,Detroit Pistons,DET,82,2700,6277,0.43,533,1488,0.36,1559,2021,0.77,883,2445,3328,1620,556,468,1104,1748,7492,32.9,76.5,0.43,6.5,18.1,0.36,19.0,24.6,0.77,10.8,29.8,40.6,19.8,6.8,5.7,13.5,21.3,91.4,396,2620,6124,0.42782495101241,533,1488,0.358198924731183,1520,1971,0.771182141045155,3230,1603,545,451,1012,1662,7293
NBA,2002,Golden State Warriors,GSW,82,3061,6941,0.44,425,1235,0.34,1853,2382,0.78,1284,2546,3830,1712,594,506,1295,1786,8400,37.3,84.6,0.44,5.2,15.1,0.34,22.6,29.0,0.78,15.7,31,46.7,20.9,7.2,6.2,15.8,21.8,102.4,446,3061,6937,0.441257027533516,425,1234,0.344408427876823,1853,2382,0.77791771620487,3829,1709,593,506,1245,1785,8400
NBA,2002,Houston Rockets,HOU,82,2840,6461,0.44,439,1267,0.35,1569,2044,0.77,1024,2564,3588,1506,594,493,1276,1602,7688,34.6,78.8,0.44,5.4,15.5,0.35,19.1,24.9,0.77,12.5,31.3,43.8,18.4,7.2,6,15.6,19.5,93.8,490,2553,5807,0.439641811606682,393,1126,0.349023090586146,1415,1853,0.763626551538046,3141,1360,499,477,1078,1409,6914
NBA,2002,Indiana Pacers,IND,82,2911,6608,0.44,379,1119,0.34,1739,2271,0.77,1004,2622,3626,1910,696,443,1210,1811,7940,35.5,80.6,0.44,4.6,13.6,0.34,21.2,27.7,0.77,12.2,32,44.2,23.3,8.5,5.4,14.8,22.1,96.8,542,2911,6608,0.440526634382567,379,1119,0.338695263628239,1739,2271,0.765741963892558,3626,1910,696,443,1150,1811,7940
NBA,2002,Los Angeles Clippers,LAC,82,2835,6490,0.44,390,1178,0.33,1633,2177,0.75,1008,2462,3470,1605,574,461,1291,1784,7693,34.6,79.1,0.44,4.8,14.4,0.33,19.9,26.5,0.75,12.3,30,42.3,19.6,7,5.6,15.7,21.8,93.8,590,2484,5728,0.433659217877095,390,1178,0.33106960950764,1487,1948,0.763347022587269,2864,1522,539,338,1072,1514,6845
NBA,2002,Los Angeles Lakers,LAL,82,3091,6856,0.45,486,1367,0.36,1562,2129,0.73,1078,2554,3632,1909,639,470,1192,1874,8230,37.7,83.6,0.45,5.9,16.7,0.36,19.0,26.0,0.73,13.1,31.1,44.3,23.3,7.8,5.7,14.5,22.9,100.4,645,2317,5458,0.424514474166361,486,1367,0.355523043160205,1073,1341,0.800149142431022,2708,1661,586,287,927,1516,6193
NBA,2002,Memphis Grizzlies,MEM,82,3049,6743,0.45,467,1279,0.37,1430,1936,0.74,943,2466,3409,1892,651,500,1262,1678,7995,37.2,82.2,0.45,5.7,15.6,0.37,17.4,23.6,0.74,11.5,30.1,41.6,23.1,7.9,6.1,15.4,20.5,97.5,670,2485,5460,0.455128205128205,385,1059,0.363550519357885,1205,1622,0.742909987669544,2889,1720,580,456,971,1379,6560
NBA,2002,Miami Heat,MIA,82,2688,6517,0.41,348,1100,0.32,1292,1689,0.76,948,2464,3412,1501,592,324,1167,1856,7016,32.8,79.5,0.41,4.2,13.4,0.32,15.8,20.6,0.76,11.6,30,41.6,18.3,7.2,4,14.2,22.6,85.6,704,2144,5377,0.398735354286777,348,1100,0.316363636363636,1061,1344,0.789434523809524,1989,1373,483,225,893,1367,5697
NBA,2002,Milwaukee Bucks,MIL,82,3045,6670,0.46,585,1526,0.38,1483,1911,0.78,876,2367,3243,1823,622,344,1044,1820,8158,37.1,81.3,0.46,7.1,18.6,0.38,18.1,23.3,0.78,10.7,28.9,39.5,22.2,7.6,4.2,12.7,22.2,99.5,754,1989,4331,0.459247287000693,436,1121,0.388938447814451,955,1223,0.780866721177432,2034,1126,400,187,633,1077,5369
NBA,2002,Minnesota Timberwolves,MIN,82,3172,6809,0.47,296,804,0.37,1406,1826,0.77,959,2614,3573,2070,553,433,1124,1704,8046,38.7,83.0,0.47,3.6,9.8,0.37,17.1,22.3,0.77,11.7,31.9,43.6,25.2,6.7,5.3,13.7,20.8,98.1,799,3124,6692,0.46682606096832,292,786,0.371501272264631,1363,1763,0.77311401020987,3512,2016,536,429,1070,1642,7903
NBA,2002,New Orleans Pelicans,NOH,82,2914,6695,0.44,404,1075,0.38,1467,1910,0.77,1097,2475,3572,1807,656,394,1212,1769,7699,35.5,81.6,0.44,4.9,13.1,0.38,17.9,23.3,0.77,13.4,30.2,43.6,22.0,8,4.8,14.8,21.6,93.9,923,2653,6096,0.435203412073491,400,1065,0.375586854460094,1329,1730,0.768208092485549,3194,1654,593,315,1018,1535,7035
NBA,2002,New York Knicks,NYK,82,2967,6725,0.44,606,1582,0.38,1320,1620,0.81,842,2376,3218,1800,579,255,1149,1888,7860,36.2,82.0,0.44,7.4,19.3,0.38,16.1,19.8,0.81,10.3,29,39.2,22.0,7.1,3.1,14,23.0,95.9,986,2410,5525,0.436199095022624,606,1582,0.383059418457649,1012,1230,0.822764227642276,1924,1628,482,180,912,1333,6438
NBA,2002,Oklahoma City Thunder,SEA,82,2887,6599,0.44,456,1291,0.35,1325,1780,0.74,963,2385,3348,1775,679,295,1085,1712,7555,35.2,80.5,0.44,5.6,15.7,0.35,16.2,21.7,0.74,11.7,29.1,40.8,21.6,8.3,3.6,13.2,20.9,92.1,1329,1444,3337,0.432724003596044,327,893,0.366181410974244,612,776,0.788659793814433,1567,723,339,143,482,800,3827
NBA,2002,Orlando Magic,ORL,82,2947,6763,0.44,568,1590,0.36,1616,2079,0.78,958,2392,3350,1676,696,300,1177,1888,8078,35.9,82.5,0.44,6.9,19.4,0.36,19.7,25.4,0.78,11.7,29.2,40.9,20.4,8.5,3.7,14.4,23.0,98.5,1038,2127,4926,0.431790499390987,435,1177,0.369583687340697,1247,1574,0.792249047013977,2194,1352,543,177,801,1222,5936
NBA,2002,Philadelphia 76ers,PHI,82,2975,6640,0.45,245,787,0.31,1746,2253,0.77,1042,2415,3457,1771,844,284,1212,1804,7941,36.3,81.0,0.45,3,9.6,0.31,21.3,27.5,0.77,12.7,29.5,42.2,21.6,10.3,3.5,14.8,22.0,96.8,1100,2420,5508,0.439360929557008,244,786,0.310432569974555,1457,1817,0.801871216290589,2315,1632,712,161,947,1293,6541
NBA,2002,Phoenix Suns,PHO,82,3005,6776,0.44,394,1149,0.34,1430,1928,0.74,1049,2440,3489,1719,665,404,1208,1801,7834,36.6,82.6,0.44,4.8,14,0.34,17.4,23.5,0.74,12.8,29.8,42.5,21.0,8.1,4.9,14.7,22.0,95.5,1141,2833,6426,0.440865234982882,394,1149,0.342906875543951,1317,1759,0.748720864127345,3110,1634,624,356,1072,1506,7377
NBA,2002,Portland Trail Blazers,POR,82,2987,6491,0.46,379,1150,0.33,1450,1947,0.74,992,2378,3370,1860,725,316,1248,1634,7803,36.4,79.2,0.46,4.6,14,0.33,17.7,23.7,0.74,12.1,29,41.1,22.7,8.8,3.9,15.2,19.9,95.2,1185,2750,6051,0.454470335481739,379,1150,0.329565217391304,1345,1781,0.755193711398091,2803,1765,673,246,1114,1442,7224
NBA,2002,Sacramento Kings,SAC,82,3242,6990,0.46,491,1288,0.38,1367,1832,0.75,900,2751,3651,2034,736,457,1192,1666,8342,39.5,85.2,0.46,6,15.7,0.38,16.7,22.3,0.75,11,33.5,44.5,24.8,9,5.6,14.5,20.3,101.7,1232,3170,6831,0.464060898843508,491,1288,0.381211180124224,1334,1777,0.750703432751829,3490,2020,722,431,1150,1591,8165
NBA,2002,San Antonio Spurs,SAS,82,2908,6297,0.46,449,1270,0.35,1591,2194,0.73,939,2556,3495,1636,629,529,1295,1672,7856,35.5,76.8,0.46,5.5,15.5,0.35,19.4,26.8,0.73,11.5,31.2,42.6,20.0,7.7,6.5,15.8,20.4,95.8,1274,2701,5849,0.46178833988716,447,1262,0.354199683042789,1437,1976,0.727226720647773,2977,1570,574,418,1170,1538,7286
NBA,2002,Toronto Raptors,TOR,82,2847,6664,0.43,409,1193,0.34,1350,1879,0.72,1023,2355,3378,1583,609,392,1181,1761,7453,34.7,81.3,0.43,5,14.5,0.34,16.5,22.9,0.72,12.5,28.7,41.2,19.3,7.4,4.8,14.4,21.5,90.9,1388,2293,5384,0.425891530460624,407,1182,0.344331641285956,990,1372,0.721574344023324,2409,1354,532,218,831,1323,5983
NBA,2002,Utah Jazz,UTA,82,2894,6189,0.47,224,641,0.35,1750,2349,0.74,1021,2381,3402,2103,708,467,1374,1837,7762,35.3,75.5,0.47,2.7,7.8,0.35,21.3,28.6,0.74,12.5,29,41.5,25.6,8.6,5.7,16.8,22.4,94.7,1432,2584,5513,0.468710321059314,224,641,0.349453978159126,1560,2017,0.773425880019831,2666,2010,657,294,1116,1408,6952
NBA,2002,Washington Wizards,WAS,82,2816,6394,0.44,253,811,0.31,1617,2077,0.78,917,2395,3312,1612,621,390,1095,1644,7502,34.3,78.0,0.44,3.1,9.9,0.31,19.7,25.3,0.78,11.2,29.2,40.4,19.7,7.6,4.8,13.4,20.0,91.5,1489,2530,5816,0.435006877579092,252,810,0.311111111111111,1353,1674,0.808243727598566,2560,1537,567,230,903,1229,6665
NBA,2003,Atlanta Hawks,ATL,82,2829,6529,0.43,419,1249,0.34,1534,1976,0.78,996,2507,3503,1648,627,408,1350,1826,7611,34.5,79.6,0.43,5.1,15.2,0.34,18.7,24.1,0.78,12.1,30.6,42.7,20.1,7.6,5,16.5,22.3,92.8,28,1620,3818,0.424305919329492,354,1043,0.339405560882071,750,950,0.789473684210526,1525,1139,427,115,765,997,4344
NBA,2003,Boston Celtics,BOS,82,2843,6415,0.44,553,1599,0.35,1572,2095,0.75,851,2440,3291,1683,770,331,1332,1837,7811,34.7,78.2,0.44,6.7,19.5,0.35,19.2,25.5,0.75,10.4,29.8,40.1,20.5,9.4,4,16.2,22.4,95.3,108,1387,3410,0.406744868035191,369,1104,0.334239130434783,874,1129,0.774136403897254,1455,949,425,117,700,895,4017
NBA,2003,Brooklyn Nets,NJN,82,2813,6372,0.44,377,1123,0.34,1398,1856,0.75,862,2473,3335,2009,709,322,1209,1722,7401,34.3,77.7,0.44,4.6,13.7,0.34,17.0,22.6,0.75,10.5,30.2,40.7,24.5,8.6,3.9,14.7,21.0,90.3,911,2750,6209,0.442905459816396,377,1121,0.336306868867083,1358,1810,0.750276243093923,3273,1966,688,315,1125,1655,7235
NBA,2003,Chicago Bulls,CHI,82,2798,6753,0.41,429,1256,0.34,1330,1834,0.73,1048,2519,3567,1793,659,396,1321,1911,7355,34.1,82.4,0.41,5.2,15.3,0.34,16.2,22.4,0.73,12.8,30.7,43.5,21.9,8,4.8,16.1,23.3,89.7,201,2063,5011,0.411694272600279,346,1043,0.331735378715244,973,1347,0.722345953971789,2193,1339,458,270,917,1314,5445
NBA,2003,Cleveland Cavaliers,CLE,82,2922,6753,0.43,247,786,0.31,1528,2030,0.75,1118,2619,3737,1808,585,537,1216,1743,7619,35.6,82.4,0.43,3,9.6,0.31,18.6,24.8,0.75,13.6,31.9,45.6,22.0,7.1,6.5,14.8,21.3,92.9,254,1933,4348,0.444572217111316,124,389,0.318766066838046,1105,1446,0.76417704011065,2387,1112,362,352,772,996,5095
NBA,2003,Dallas Mavericks,DAL,82,3322,7230,0.46,507,1456,0.35,1475,1854,0.8,1174,2538,3712,1963,656,437,1000,1609,8626,40.5,88.2,0.46,6.2,17.8,0.35,18.0,22.6,0.8,14.3,31,45.3,23.9,8,5.3,12.2,19.6,105.2,297,3214,7005,0.458815132048537,507,1455,0.348453608247423,1393,1748,0.796910755148741,3401,1943,639,416,917,1410,8328
NBA,2003,Denver Nuggets,DEN,82,2993,6763,0.44,331,985,0.34,1655,2159,0.77,1083,2387,3470,1794,745,520,1278,1804,7972,36.5,82.5,0.44,4,12,0.34,20.2,26.3,0.77,13.2,29.1,42.3,21.9,9.1,6.3,15.6,22.0,97.2,344,2934,6611,0.443805778248374,331,985,0.336040609137056,1631,2130,0.765727699530516,3304,1762,720,498,1181,1691,7830
NBA,2003,Detroit Pistons,DET,82,2747,6314,0.44,333,968,0.34,1561,2074,0.75,1014,2492,3506,1702,659,570,1241,1664,7388,33.5,77.0,0.44,4.1,11.8,0.34,19.0,25.3,0.75,12.4,30.4,42.8,20.8,8,7,15.1,20.3,90.1,397,1944,4506,0.431424766977364,240,677,0.354505169867061,1166,1527,0.763588736083824,2628,1276,497,435,832,1026,5294
NBA,2003,Golden State Warriors,GSW,82,2875,6511,0.44,429,1283,0.33,1470,2028,0.72,1002,2533,3535,1681,576,389,1211,1691,7649,35.1,79.4,0.44,5.2,15.6,0.33,17.9,24.7,0.72,12.2,30.9,43.1,20.5,7,4.7,14.8,20.6,93.3,447,2793,6322,0.441790572603606,429,1275,0.336470588235294,1437,1973,0.728332488596047,3340,1649,570,339,1121,1602,7452
NBA,2003,Houston Rockets,HOU,82,2738,6195,0.44,515,1406,0.37,1371,1774,0.77,847,2647,3494,1579,560,443,1373,1762,7362,33.4,75.5,0.44,6.3,17.1,0.37,16.7,21.6,0.77,10.3,32.3,42.6,19.3,6.8,5.4,16.7,21.5,89.8,491,2443,5532,0.441612436731743,507,1382,0.366859623733719,1206,1531,0.787720444154148,2788,1431,466,329,1139,1449,6599
