"","Team","Season","impliedFGM","impliedFGA","impliedFG%","implied3FGM","implied3FGA","implied3FG%","impliedFTM","impliedFTA","impliedFT%","impliedREB","impliedAST","impliedSTL","impliedBLK","impliedTO","impliedPF","impliedPTS"
"750","MIL",1998,1301,2839,0.458259950686862,205,528,0.388257575757576,608,751,0.809587217043941,1193,810,311,118,508,711,3415
"751","MIL",1999,2879,6210,0.463607085346216,360,971,0.370751802265705,1444,1823,0.792100932528799,2867,1770,613,314,1090,1734,7562
"752","MIL",2000,2812,6197,0.453767952234952,562,1481,0.37947332883187,1279,1559,0.820397690827454,2438,1748,587,234,943,1431,7465
"753","MIL",2001,2971,6389,0.465017999686962,574,1510,0.380132450331126,1308,1746,0.74914089347079,3354,1768,568,387,1076,1746,7824
"754","MIL",2002,1989,4331,0.459247287000693,436,1121,0.388938447814451,955,1223,0.780866721177432,2034,1126,400,187,633,1077,5369
"755","MIL",2003,2225,5061,0.439636435487058,319,938,0.340085287846482,1348,1711,0.787843366452367,2497,1571,420,271,806,1151,6117
"756","MIL",2004,2289,5141,0.445244115930753,203,616,0.329545454545455,1422,1777,0.800225098480585,2262,1366,390,149,842,1265,6203
"757","MIL",2005,2681,5930,0.452107925801012,507,1334,0.380059970014992,1382,1780,0.776404494382023,2572,1710,566,188,979,1601,7251
"758","MIL",2006,2766,5888,0.46976902173913,451,1275,0.353725490196078,1244,1694,0.734356552538371,2631,1455,522,151,1005,1467,7227
"759","MIL",2007,2726,6126,0.444988573294156,452,1313,0.344249809596344,1289,1715,0.751603498542274,2879,1602,464,291,1041,1466,7193
"760","MIL",2008,2687,6097,0.440708545186157,440,1229,0.358014646053702,1507,1909,0.789418543740178,2811,1627,553,267,973,1753,7321
"761","MIL",2009,2438,5644,0.431963146704465,574,1596,0.359649122807018,957,1273,0.751767478397486,2726,1513,471,306,838,1387,6407
"762","MIL",2010,2626,6124,0.428804702808622,480,1404,0.341880341880342,1353,1766,0.766138165345413,2952,1501,578,321,960,1428,7085
"763","MIL",2011,2213,4921,0.449705344442187,394,1104,0.356884057971014,937,1216,0.770559210526316,2538,1318,478,286,763,1100,5757
"764","MIL",2012,2766,6362,0.434768940584722,525,1423,0.368938861560084,1139,1551,0.734364925854288,3306,1583,627,528,974,1364,7196
"765","MIL",2013,2231,5067,0.440299980264456,410,1170,0.35042735042735,990,1347,0.734966592427617,2534,1316,432,309,883,1275,5862
"766","MIL",2014,2181,4739,0.460223675880988,422,1156,0.365051903114187,924,1188,0.777777777777778,2450,1311,551,182,869,1265,5708
"767","MIL",2015,2999,6487,0.46230923385232,436,1264,0.34493670886076,1351,1796,0.752227171492205,3175,1878,649,425,1157,1616,7785
"768","MIL",2016,3120,6575,0.474524714828897,710,1915,0.370757180156658,1377,1786,0.770996640537514,3205,1947,652,423,1065,1594,8327
"769","MIL",2017,2577,5363,0.480514637329853,534,1493,0.357669122572003,1184,1521,0.778435239973702,2675,1438,523,371,814,1382,6872
"770","MIL",2018,3270,6795,0.481236203090508,989,2786,0.354989231873654,1352,1743,0.775674125071715,3699,1918,546,447,997,1425,8881
"771","MIL",2019,3125,6560,0.476371951219512,991,2792,0.354942693409742,1328,1790,0.741899441340782,3680,1861,516,416,1056,1383,8569
"772","MIN",1948,1854,5001,0.370725854829034,0,0,0,1228,1697,0.723629935179729,0,1106,0,0,0,1336,4936
"773","MIN",1949,2041,5511,0.370350208673562,0,0,0,1386,1841,0.752851711026616,0,1304,0,0,0,1518,5468
"774","MIN",1950,2076,5555,0.373717371737174,0,0,0,1458,1980,0.736363636363636,3259,1406,0,0,0,1787,5610
"775","MIN",1951,2034,5548,0.366618601297765,0,0,0,1365,1828,0.74671772428884,3233,1321,0,0,0,1696,5433
"776","MIN",1952,2166,5559,0.38963842417701,0,0,0,1641,2221,0.738856371004052,3242,1351,0,0,0,1917,5973
"777","MIN",1953,2130,5619,0.379071009076348,0,0,0,1464,1992,0.734939759036145,3493,1267,0,0,0,1802,5724
"778","MIN",1954,2412,6224,0.387532133676093,0,0,0,1817,2433,0.746814632141389,3518,1383,0,0,0,1850,6641
"779","MIN",1955,2537,6527,0.388693120882488,0,0,0,2062,2622,0.786422578184592,3780,1688,0,0,0,1971,7136
"780","MIN",1956,2584,6965,0.370997846374731,0,0,0,2195,2899,0.757157640565712,4102,1193,0,0,0,1887,7363
"781","MIN",1957,2491,6755,0.368763878608438,0,0,0,2126,2828,0.751768033946252,4070,1252,0,0,0,1778,7108
"782","MIN",1958,2779,7084,0.392292490118577,0,0,0,2071,2718,0.761957321559971,4372,1373,0,0,0,1874,7629
"783","MIN",1959,2338,6110,0.382651391162029,0,0,0,1506,2079,0.724386724386724,3639,1103,0,0,0,1386,6182
"784","MIN",1967,1182,2847,0.415173867228662,3,22,0.136363636363636,680,1146,0.593368237347295,1951,225,0,0,436,565,3047
"785","MIN",1968,2831,6788,0.417059516794343,279,999,0.279279279279279,1732,2456,0.705211726384365,3093,1157,0,0,1200,1454,7673
"786","MIN",1989,2742,6106,0.449066491975106,72,275,0.261818181818182,1472,1957,0.752171691364333,2827,1696,736,244,968,1687,7028
"787","MIN",1990,3063,6824,0.448856975381008,108,381,0.283464566929134,1488,1993,0.746613146011039,3028,1810,676,357,924,1714,7722
"788","MIN",1991,2634,5686,0.463243053112909,121,373,0.324396782841823,946,1273,0.743126472898665,2067,1769,490,265,799,1237,6335
"789","MIN",1992,2594,5537,0.468484739028355,166,566,0.293286219081272,1535,1898,0.808746048472076,2362,1862,556,265,1131,1521,6889
"790","MIN",1993,2767,6056,0.456902245706737,183,556,0.329136690647482,1661,2134,0.778350515463918,2913,1900,552,351,1292,1822,7378
"791","MIN",1994,2286,5033,0.454202265050666,243,767,0.316818774445893,1541,1966,0.78382502543235,2240,1473,482,293,1088,1668,6356
"792","MIN",1995,2283,4942,0.46195872116552,224,699,0.320457796852647,1307,1678,0.778903456495828,2466,1379,516,354,1033,1480,6097
"793","MIN",1996,2628,5898,0.44557477110885,371,1093,0.339432753888381,1512,1998,0.756756756756757,2592,1821,566,395,1120,1537,7139
"794","MIN",1997,2808,6104,0.46002621231979,255,767,0.332464146023468,1566,2055,0.762043795620438,3020,1927,563,349,989,1568,7437
"795","MIN",1998,1261,2964,0.425438596491228,64,229,0.279475982532751,606,798,0.759398496240602,1452,678,285,195,413,758,3192
"796","MIN",1999,3133,6701,0.467542157886883,248,716,0.346368715083799,1328,1687,0.787196206283343,3244,2175,605,401,1064,1760,7842
"797","MIN",2000,2902,6360,0.456289308176101,309,878,0.351936218678815,1241,1550,0.800645161290323,2985,1994,614,386,1007,1608,7354
"798","MIN",2001,3123,6748,0.462803793716657,396,1046,0.378585086042065,1373,1719,0.798720186154741,3489,1982,513,415,1044,1669,8015
"799","MIN",2002,3124,6692,0.46682606096832,292,786,0.371501272264631,1363,1763,0.77311401020987,3512,2016,536,429,1070,1642,7903
"800","MIN",2003,2894,6238,0.463930747034306,322,886,0.363431151241535,1323,1677,0.788908765652952,3259,1851,540,388,942,1573,7433
"801","MIN",2004,2808,6124,0.458523840627041,395,1145,0.344978165938865,1356,1665,0.814414414414414,2978,1854,423,364,925,1396,7367
"802","MIN",2005,1770,3928,0.45061099796334,188,589,0.31918505942275,880,1194,0.737018425460637,2261,1144,384,357,688,1189,4608
"803","MIN",2006,2934,6353,0.46182905713836,384,1089,0.352617079889807,1458,1833,0.795417348608838,3160,1821,517,312,1189,1614,7710
"804","MIN",2007,2849,6294,0.452653320622815,423,1205,0.35103734439834,1117,1509,0.740225314777999,2955,1509,563,245,1006,1611,7238
"805","MIN",2008,2779,6209,0.447576099210823,491,1384,0.354768786127168,1409,1814,0.776736493936053,3174,1593,459,292,1022,1582,7458
"806","MIN",2009,3010,6726,0.447517097829319,403,1180,0.341525423728814,1421,1898,0.74868282402529,3382,1581,578,273,1246,1623,7844
"807","MIN",2010,2346,5376,0.436383928571429,558,1454,0.383768913342503,1178,1469,0.801906058543227,2711,1402,401,197,959,1176,6428
"808","MIN",2011,2040,4850,0.420618556701031,473,1423,0.332396345748419,1126,1438,0.783031988873435,2443,1242,398,237,851,1055,5679
"809","MIN",2012,2369,5570,0.425314183123878,450,1475,0.305084745762712,1196,1595,0.749843260188088,2533,1742,599,213,975,1107,6384
"810","MIN",2013,2655,6151,0.43163713217363,595,1727,0.344528083381587,1530,1930,0.792746113989637,2878,1867,655,211,954,1250,7435
"811","MIN",2014,2013,4568,0.440674255691769,290,850,0.341176470588235,1173,1493,0.785666443402545,2242,1151,418,236,806,1017,5489
"812","MIN",2015,2896,6194,0.467549241201162,416,1240,0.335483870967742,1590,2015,0.789081885856079,3240,1795,625,373,1095,1546,7798
"813","MIN",2016,3155,6760,0.466715976331361,599,1711,0.350087668030392,1563,1952,0.800717213114754,3276,1898,613,345,1064,1526,8472
"814","MIN",2017,3288,6870,0.478602620087336,652,1819,0.358438702583837,1563,1938,0.806501547987616,3375,1839,677,341,950,1458,8791
"815","MIN",2018,2954,6461,0.457204767063922,646,1878,0.343982960596379,1358,1740,0.780459770114942,3113,1817,564,370,913,1414,7912
"816","MIN",2019,1074,2423,0.443252166735452,334,1019,0.327772325809617,519,706,0.735127478753541,1197,579,238,152,378,604,3001
"817","multiTeam",1946,2313,8447,0.273825026636676,0,0,0,1668,2594,0.643022359290671,0,652,0,0,0,2136,6294
"818","multiTeam",1947,1264,4515,0.279955703211517,0,0,0,862,1328,0.649096385542169,0,257,0,0,0,1145,3390
"819","multiTeam",1948,4216,13662,0.308593178158396,0,0,0,3344,4883,0.684824902723735,0,2659,0,0,0,3928,11776
"820","multiTeam",1949,4765,15294,0.311560088923761,0,0,0,4226,6149,0.687266222149943,0,3491,0,0,0,5613,13756
"821","multiTeam",1950,3529,10345,0.341130981150314,0,0,0,2733,3750,0.7288,5668,2272,0,0,0,3710,9791
"822","multiTeam",1951,1362,4007,0.339905165959571,0,0,0,1167,1679,0.695056581298392,2098,947,0,0,0,1539,3891
"823","multiTeam",1952,2440,7057,0.345755986963299,0,0,0,2194,3069,0.714890843923102,4176,2039,0,0,0,2787,7074
"824","multiTeam",1953,1670,4736,0.352618243243243,0,0,0,1273,1813,0.702151130722559,2819,1160,0,0,0,1775,4613
"825","multiTeam",1954,1534,4227,0.362905133664537,0,0,0,1186,1686,0.70344009489917,2506,1153,0,0,0,1251,4254
"826","multiTeam",1955,1082,3171,0.341217281614633,0,0,0,648,936,0.692307692307692,1798,948,0,0,0,1029,2812
"827","multiTeam",1956,1265,3554,0.355936972425436,0,0,0,744,1002,0.74251497005988,1805,680,0,0,0,1022,3274
"828","multiTeam",1957,626,1741,0.359563469270534,0,0,0,418,596,0.701342281879195,1217,213,0,0,0,662,1670
"829","multiTeam",1958,1752,4653,0.376531270148291,0,0,0,1185,1633,0.725658297611757,2258,946,0,0,0,1129,4689
"830","multiTeam",1959,2145,5296,0.405022658610272,0,0,0,1277,1786,0.715005599104143,3702,870,0,0,0,1745,5567
"831","multiTeam",1960,672,1759,0.382035247299602,0,0,0,350,493,0.709939148073022,1203,402,0,0,0,544,1694
"832","multiTeam",1961,2169,5489,0.395153944252141,0,0,0,1031,1537,0.670787247885491,2852,1267,0,0,0,1479,5369
"833","multiTeam",1962,1703,3942,0.432014205986809,0,0,0,735,1039,0.707410972088547,2340,791,0,0,0,1251,4141
"834","multiTeam",1963,2809,6497,0.432353393874096,0,0,0,1713,2342,0.731426131511529,3028,1581,0,0,0,1795,7331
"835","multiTeam",1964,2035,4549,0.447351066168389,0,0,0,1094,1822,0.600439077936334,3060,701,0,0,0,954,5164
"836","multiTeam",1965,3188,7108,0.448508722566123,0,0,0,1842,2829,0.651113467656416,4585,1444,0,0,0,1919,8218
"837","multiTeam",1966,1047,2677,0.391109450877848,0,0,0,589,837,0.703703703703704,1904,324,0,0,0,784,2683
"838","multiTeam",1967,3371,7556,0.446135521439915,0,0,0,2107,3071,0.686095734288505,4308,1681,0,0,0,2261,8849
"839","multiTeam",1968,10939,26051,0.419907105293463,263,911,0.288693743139407,7006,9533,0.734920801426623,14743,5178,0,0,2956,7426,29147
"840","multiTeam",1969,7623,17196,0.443300767620377,156,573,0.272251308900524,4417,6173,0.715535396079702,11486,3821,0,0,2348,5590,19819
"841","multiTeam",1970,7299,16803,0.43438671665774,344,1253,0.274541101356744,4119,5485,0.750957155879672,8100,3849,0,0,3329,4432,19061
"842","multiTeam",1971,5511,12592,0.437658831003812,203,718,0.282729805013928,2702,3669,0.73644044698828,7829,2655,0,0,2501,3597,13927
"843","multiTeam",1972,107,256,0.41796875,0,0,0,47,57,0.824561403508772,88,129,0,0,0,110,261
"844","multiTeam",1973,6139,13576,0.452195050088391,222,803,0.276463262764633,2626,3451,0.760938858301941,5965,3649,1150,478,2744,3275,15126
"845","multiTeam",1974,2669,5717,0.466853244708763,130,433,0.300230946882217,1023,1278,0.800469483568075,2432,1267,432,181,855,1089,6491
"846","multiTeam",1975,4771,10766,0.443154374883894,128,437,0.292906178489703,2060,2590,0.795366795366795,6021,2303,920,674,2110,2826,11730
"847","multiTeam",1977,23,60,0.383333333333333,0,0,0,17,23,0.739130434782609,50,10,3,3,14,29,63
"848","multiTeam",1979,244,543,0.449355432780847,10,15,0.666666666666667,91,105,0.866666666666667,78,83,24,6,82,79,589
"849","multiTeam",1980,104,234,0.444444444444444,8,16,0.5,31,41,0.75609756097561,44,36,17,4,35,27,247
"850","multiTeam",1981,6069,12759,0.47566423700917,77,347,0.221902017291066,2760,3750,0.736,5907,2426,1058,660,2248,3849,14975
"851","multiTeam",1982,6629,14327,0.462692817756683,80,344,0.232558139534884,3253,4445,0.731833520809899,7476,3541,1377,856,3219,5089,16591
"852","multiTeam",1983,934,2120,0.440566037735849,19,115,0.165217391304348,485,663,0.731523378582202,717,847,250,155,451,641,2372
"853","multiTeam",1984,1506,3198,0.470919324577861,21,91,0.230769230769231,700,936,0.747863247863248,1899,650,279,225,653,1376,3733
"854","multiTeam",1985,2462,5539,0.444484564000722,112,384,0.291666666666667,1353,1781,0.759685569904548,2122,1972,541,198,1133,1738,6389
"855","multiTeam",1986,3090,6677,0.462782686835405,66,264,0.25,1714,2358,0.726887192536047,3267,2199,666,375,1379,2317,7960
"856","multiTeam",1987,8062,17225,0.468040638606676,454,1313,0.345773038842346,4136,5385,0.768059424326834,8399,5441,1791,1203,3486,5160,20714
"857","multiTeam",1988,6183,13392,0.461693548387097,346,1063,0.32549388523048,3412,4388,0.777575205104831,6134,3260,1138,667,2426,3732,16124
"858","multiTeam",1989,5295,11823,0.447855874143618,221,753,0.293492695883134,2645,3599,0.734926368435677,5533,3879,1317,700,2300,3440,13456
"859","multiTeam",1990,5174,10869,0.476032753703193,252,775,0.325161290322581,2406,3069,0.78396871945259,4803,1806,957,384,1621,2537,13006
"860","multiTeam",1991,2788,6359,0.438433715993081,149,535,0.278504672897196,1303,1757,0.74160500853728,2793,2365,779,313,1227,1895,7028
"861","multiTeam",1992,2527,5444,0.464180749448935,168,560,0.3,1246,1695,0.735103244837758,3234,1392,643,302,1019,2076,6468
"862","multiTeam",1993,5483,11949,0.458866850782492,342,1111,0.307830783078308,2544,3446,0.738247243180499,5376,2620,1110,559,1985,2904,13852
"863","multiTeam",1994,4008,8932,0.448723690103,656,1985,0.330478589420655,2053,2776,0.739553314121037,4638,2189,871,439,1632,2529,10725
"864","multiTeam",1995,8623,19330,0.446094154164511,1163,3374,0.344694724362774,4603,6241,0.737542060567217,10094,6108,2060,1433,4132,6593,23012
"865","multiTeam",1996,6927,16203,0.427513423440104,1422,4065,0.349815498154982,3571,4797,0.744423598082135,8170,5496,1688,890,3353,4823,18847
"866","multiTeam",1997,7912,18616,0.425010743446498,1254,3789,0.330958036421219,4024,5358,0.751026502426278,8144,5796,1952,662,3760,4952,21102
"867","multiTeam",1998,2482,5788,0.428818244644091,411,1181,0.34801016088061,1331,1864,0.714055793991416,2516,1773,634,270,1060,1657,6706
"868","multiTeam",1999,3213,7711,0.416677473738815,364,1177,0.309260832625319,1585,2145,0.738927738927739,3100,1684,733,230,1360,1999,8375
"869","multiTeam",2000,5833,13352,0.436863391252247,563,1693,0.332545776727702,2753,3706,0.742849433351322,7184,4043,1393,660,2666,4334,14982
"870","multiTeam",2001,5371,12435,0.431926015279453,828,2443,0.338927548096603,2423,3171,0.764112267423526,5269,3813,1160,632,1919,3027,13993
"871","multiTeam",2002,4210,9895,0.425467407781708,733,2189,0.334856098675194,2012,2555,0.78747553816047,3757,3025,923,231,1624,2180,11165
"872","multiTeam",2003,9462,21958,0.430913562255214,1468,4216,0.34819734345351,4372,5668,0.771347918136909,10192,6442,2200,906,3885,5591,24764
"873","multiTeam",2004,9255,21740,0.425712971481141,1866,5158,0.361768127181078,4368,5799,0.753233316088981,9725,6127,2090,802,3712,6283,24744
"874","multiTeam",2005,6328,14543,0.435123427078319,1239,3585,0.345606694560669,3502,4742,0.738506959088992,6329,3894,1304,449,2656,4055,17397
"875","multiTeam",2006,4726,10845,0.435776855693868,897,2594,0.34579799537394,2467,3114,0.792228644829801,4156,3772,1075,274,2005,2495,12816
"876","multiTeam",2007,7631,17404,0.438462422431625,1377,3927,0.350649350649351,3283,4427,0.741585723966569,9528,5018,1699,1045,3051,4905,19922
"877","multiTeam",2008,9465,21674,0.436698348251361,2176,5950,0.365714285714286,4604,5860,0.785665529010239,9743,5701,1974,884,3606,5262,25710
"878","multiTeam",2009,8638,19772,0.43688043698159,1514,4562,0.331871985971065,4431,5877,0.753956100051046,10065,4605,1893,1175,3268,5059,23221
"879","multiTeam",2010,12413,28523,0.435192651544368,3006,8564,0.351004203643157,6162,7925,0.777539432176656,11877,8342,2587,1274,4846,7201,33994
"880","multiTeam",2011,3467,8162,0.42477333986768,625,1862,0.335660580021482,1624,2163,0.750809061488673,4094,2395,813,483,1521,2015,9183
"881","multiTeam",2012,5487,12927,0.424460431654676,1399,3891,0.359547674119764,2082,2707,0.76911710380495,5233,3926,1105,487,2151,2953,14455
"882","multiTeam",2013,7458,17658,0.422358137954468,1949,5463,0.356763682958082,3371,4283,0.787065141256129,7772,5041,1554,647,3040,4248,20236
"883","multiTeam",2014,12200,28298,0.431125874620114,2780,8283,0.33562718821683,5051,6807,0.742030262964595,12711,8230,2647,1184,4944,6896,32231
"884","multiTeam",2015,6077,14315,0.424519734544184,1572,4644,0.338501291989664,2679,3524,0.760215664018161,6432,4330,1338,574,2464,3635,16405
"885","multiTeam",2016,8190,18451,0.443878380575579,2384,6680,0.35688622754491,3553,4708,0.754672897196262,9481,4415,1639,1047,2929,4538,22317
"886","multiTeam",2017,8066,18091,0.445857055994693,2255,6446,0.349829351535836,3347,4309,0.776746344859596,7994,4540,1624,707,2726,4011,21734
"887","multiTeam",2018,13582,31328,0.433541879468846,4698,13367,0.351462557043465,5689,7284,0.781026908292147,15117,7480,2807,1348,4364,7794,37551
"888","multiTeam",2019,7699,17514,0.439591184195501,2651,7632,0.347353249475891,3208,4223,0.759649538242955,9356,4185,1708,1112,2783,4616,21257
"889","NJN",1981,2735,5597,0.488654636412364,30,143,0.20979020979021,1292,1772,0.729119638826185,2397,1802,738,224,1227,1535,6792
"890","NJN",1982,2603,5275,0.49345971563981,20,96,0.208333333333333,1187,1702,0.697414806110458,2820,1578,678,391,1268,1418,6413
"891","NJN",1983,3610,7246,0.498205906707149,49,232,0.211206896551724,1739,2482,0.700644641418211,3526,2144,814,499,1587,2240,9008
"892","NJN",1984,3540,7234,0.489355819740116,52,222,0.234234234234234,1591,2168,0.733856088560886,3423,2134,754,400,1298,1933,8723
"893","NJN",1985,3535,7253,0.487384530539087,43,210,0.204761904761905,1796,2380,0.754621848739496,3654,2118,743,341,1545,2110,8909
"894","NJN",1986,2790,5826,0.478887744593203,145,449,0.32293986636971,1602,2119,0.756016989145823,2755,1860,573,293,1386,2018,7327
"895","NJN",1987,2071,4511,0.459099977831966,99,346,0.286127167630058,1072,1526,0.702490170380079,1946,1365,479,200,1011,1261,5313
"896","NJN",1988,2793,6014,0.464416361822414,186,562,0.330960854092527,1392,1921,0.724622592399792,2983,1632,667,327,1181,1628,7164
"897","NJN",1989,2553,5988,0.426352705410822,140,494,0.283400809716599,1407,1819,0.77350192413414,2635,1254,672,339,1010,1378,6653
"898","NJN",1990,2609,5955,0.438119227539882,139,523,0.265774378585086,1292,1684,0.767220902612827,2566,1568,594,401,1117,1315,6649
"899","NJN",1991,3246,7023,0.462195642887655,224,670,0.334328358208955,1375,1819,0.755909840571743,3102,1871,694,432,1255,1535,8091
"900","NJN",1992,3150,6754,0.466390287237193,154,485,0.317525773195876,1665,2125,0.783529411764706,3225,1849,670,416,1242,1659,8119
"901","NJN",1993,2453,5492,0.446649672250546,192,582,0.329896907216495,1511,1945,0.776863753213368,2830,1722,566,406,928,1112,6609
"902","NJN",1994,2627,6098,0.430796982617252,414,1297,0.319198149575945,1611,2119,0.760264275601699,3260,1831,518,467,1107,1646,7279
"903","NJN",1995,2101,4888,0.429828150572831,155,471,0.329087048832272,1213,1607,0.754822650902302,2844,1305,451,254,928,1262,5570
"904","NJN",1996,1802,4187,0.430379746835443,253,716,0.353351955307263,946,1288,0.734472049689441,2252,773,427,188,640,948,4803
"905","NJN",1997,2823,6315,0.447030878859857,247,763,0.323722149410223,1663,2231,0.745405647691618,3116,1598,712,281,1015,1633,7556
"906","NJN",1998,1114,2767,0.402602096132996,115,375,0.306666666666667,639,830,0.769879518072289,1442,492,372,186,401,712,2982
"907","NJN",1999,2824,6540,0.431804281345566,477,1374,0.347161572052402,1530,1912,0.800209205020921,2866,1610,678,235,972,1541,7655
"908","NJN",2000,2586,6058,0.42687355562892,349,1048,0.333015267175573,1515,1961,0.772565017848037,2639,1468,576,314,1026,1635,7036
"909","NJN",2001,2761,6245,0.442113690952762,403,1187,0.339511373209773,1277,1722,0.741579558652729,3124,1876,683,395,1086,1530,7202
"910","NJN",2002,2857,6451,0.442877073321966,346,1040,0.332692307692308,1622,2140,0.757943925233645,3363,1868,713,337,1149,1718,7682
"911","NJN",2003,2750,6209,0.442905459816396,377,1121,0.336306868867083,1358,1810,0.750276243093923,3273,1966,688,315,1125,1655,7235
"912","NJN",2004,1946,4636,0.419758412424504,285,843,0.338078291814947,1069,1396,0.765759312320917,2534,1410,522,210,837,1555,5246
"913","NJN",2005,2692,6118,0.440013076168683,475,1433,0.331472435450105,1614,2127,0.758815232722144,3240,1848,547,271,1023,1805,7473
"914","NJN",2006,2811,6197,0.453606583830886,609,1676,0.363365155131265,1506,2045,0.736430317848411,3164,1950,484,251,1121,1770,7737
"915","NJN",2007,1725,3927,0.439266615737204,346,961,0.360041623309053,1155,1450,0.796551724137931,1423,969,275,97,622,864,4951
"916","NJN",2008,2773,6235,0.444747393744988,652,1735,0.375792507204611,1485,1852,0.801835853131749,2915,1591,530,312,957,1645,7683
"917","NJN",2009,2454,5708,0.429922915206727,346,1080,0.32037037037037,1401,1745,0.802865329512894,2544,1367,478,301,945,1347,6655
"918","NJN",2010,2111,4711,0.448100191042242,304,861,0.353077816492451,927,1227,0.755501222493888,2451,926,282,310,686,1221,5453
"919","NJN",2011,1622,3961,0.409492552385761,485,1420,0.341549295774648,704,883,0.797281993204983,1329,1105,342,117,697,825,4433
"920","NOB",1967,1113,2528,0.440268987341772,5,28,0.178571428571429,796,1001,0.795204795204795,1689,275,0,0,314,439,3027
"921","NOB",1968,3382,7682,0.440249934912783,133,422,0.315165876777251,2148,2845,0.755008787346221,4269,1617,0,0,1270,1915,9045
"922","NOB",1969,3275,7526,0.435158118522456,160,571,0.280210157618214,1878,2400,0.7825,4189,1576,0,0,1439,1869,8588
"923","NOH",2002,2653,6096,0.435203412073491,400,1065,0.375586854460094,1329,1730,0.768208092485549,3194,1654,593,315,1018,1535,7035
"924","NOH",2003,2702,6405,0.421857923497268,523,1632,0.32046568627451,1424,1897,0.75065893516078,3433,1649,685,340,1109,1639,7351
"925","NOH",2004,1163,2693,0.431860378759747,119,419,0.284009546539379,463,636,0.727987421383648,1302,533,191,163,443,741,2908
"926","NOH",2005,2145,4919,0.436064240699329,265,781,0.339308578745198,1307,1672,0.781698564593301,1959,1314,492,165,754,1098,5862
"927","NOH",2006,2441,5517,0.442450607214066,455,1256,0.362261146496815,1166,1518,0.768115942028985,2936,1400,450,276,870,1292,6503
"928","NOH",2007,2795,5944,0.470222072678331,566,1442,0.39251040221914,1153,1467,0.785957736877982,2916,1641,555,254,759,1201,7309
"929","NOH",2008,2603,5734,0.453958841995117,536,1473,0.363883231500339,1320,1590,0.830188679245283,2712,1422,541,267,810,1378,7062
"930","NOH",2009,2584,5589,0.462336732868134,500,1359,0.367917586460633,1029,1239,0.830508474576271,2257,1626,514,144,822,1189,6697
"931","NOH",2010,2342,5046,0.464130003963535,361,997,0.362086258776329,1146,1499,0.76450967311541,2591,1382,532,287,770,1311,6191
"932","NOH",2011,1866,4173,0.447160316319195,259,775,0.334193548387097,899,1164,0.77233676975945,2027,1220,429,201,758,1070,4890
"933","NOH",2012,2486,5677,0.437907345428924,535,1467,0.364689843217451,1053,1348,0.781157270029674,2732,1615,457,293,971,1373,6560
"934","NOP",2013,2943,6416,0.458697007481297,483,1298,0.37211093990755,1440,1854,0.776699029126214,3157,1702,625,480,1018,1692,7809
"935","NOP",2014,2322,5117,0.453781512605042,466,1265,0.368379446640316,969,1240,0.781451612903226,2151,1397,444,352,725,959,6079
"936","NOP",2015,2780,6251,0.444728843385058,654,1830,0.357377049180328,1245,1558,0.799101412066752,2748,1462,539,298,864,1409,7459
"937","NOP",2016,2239,4840,0.462603305785124,475,1360,0.349264705882353,994,1297,0.766383962991519,2378,1433,464,343,738,1015,5947
"938","NOP",2017,2969,6067,0.489368716004615,684,1872,0.365384615384615,1170,1503,0.778443113772455,2697,1908,547,388,1023,1207,7792
"939","NOP",2018,3172,6622,0.479009362730293,680,1985,0.342569269521411,1296,1712,0.757009345794392,3300,1907,532,394,1034,1455,8320
"940","NOP",2019,3058,6587,0.464247760740853,982,2655,0.369868173258004,1229,1687,0.728512151748666,3337,1927,538,357,1134,1513,8327
"941","NYK",1946,1225,4290,0.285547785547786,0,0,0,726,1080,0.672222222222222,0,352,0,0,0,868,3176
"942","NYK",1947,1354,4710,0.287473460721868,0,0,0,865,1287,0.672105672105672,0,375,0,0,0,1073,3573
"943","NYK",1948,1398,4317,0.323835997220292,0,0,0,1174,1686,0.69632265717675,0,856,0,0,0,1377,3970
"944","NYK",1949,1888,5347,0.353095193566486,0,0,0,1708,2401,0.711370262390671,0,1308,0,0,0,1716,5484
"945","NYK",1950,2036,5377,0.378649804723824,0,0,0,1591,2229,0.713772992373262,3133,1547,0,0,0,1803,5663
"946","NYK",1951,2022,5282,0.382809541840212,0,0,0,1565,2185,0.716247139588101,3340,1567,0,0,0,1770,5609
"947","NYK",1952,2036,5246,0.388105223027068,0,0,0,1834,2609,0.702951322345726,3498,1548,0,0,0,2010,5906
"948","NYK",1953,1793,4810,0.372765072765073,0,0,0,1700,2371,0.716997047659216,3167,1379,0,0,0,1680,5286
"949","NYK",1954,2274,5801,0.392001379072574,0,0,0,1815,2489,0.729208517476898,3755,1640,0,0,0,1482,6363
"950","NYK",1955,2508,6395,0.392181391712275,0,0,0,2196,2913,0.753861997940268,4000,1610,0,0,0,1923,7212
"951","NYK",1956,2319,5944,0.39014131897712,0,0,0,1982,2656,0.746234939759036,3692,1211,0,0,0,1667,6620
"952","NYK",1957,2848,7206,0.395226200388565,0,0,0,2268,3013,0.752738134749419,4591,1348,0,0,0,1812,7964
"953","NYK",1958,2704,6688,0.404306220095694,0,0,0,2118,2653,0.798341500188466,3964,1283,0,0,0,1729,7526
"954","NYK",1959,3030,7163,0.42300711992182,0,0,0,1710,2222,0.76957695769577,4349,1526,0,0,0,1598,7770
